"year","gr","squirrel_id","sex","breed_status","age_class","log_cache_size_new","log_total_cones"
2016,"SU",13097,"F",1,"adult",0,1.70178639803856
2016,"KL",13412,"F",1,"adult",3.61084806756682,1.70178639803856
2016,"SU",13438,"F",1,"adult",0,1.70178639803856
2016,"KL",13445,"F",1,"adult",0,1.70178639803856
2016,"KL",19561,"F",1,"adult",0,1.70178639803856
2016,"KL",19583,"F",1,"adult",0,1.70178639803856
2016,"SU",19611,"F",1,"adult",0,1.70178639803856
2016,"KL",19706,"F",1,"adult",0,1.70178639803856
2016,"KL",19707,"F",1,"adult",0,1.70178639803856
2016,"KL",19719,"F",1,"adult",0,1.70178639803856
2016,"SU",19742,"F",1,"adult",3.97090735290558,1.70178639803856
2016,"KL",19764,"F",1,"adult",0,1.70178639803856
2016,"KL",19983,"F",1,"adult",0,1.70178639803856
2016,"KL",19984,"F",1,"adult",0,1.70178639803856
2016,"SU",20044,"F",1,"adult",0,1.70178639803856
2016,"SU",20059,"F",1,"adult",0,1.70178639803856
2016,"SU",20060,"F",1,"adult",0,1.70178639803856
2016,"SU",20061,"F",1,"adult",0,1.70178639803856
2016,"KL",20062,"F",1,"adult",0,1.70178639803856
2016,"KL",20191,"F",1,"adult",4.56582897840879,1.70178639803856
2016,"KL",20409,"F",1,"adult",0,1.70178639803856
2016,"KL",20504,"F",1,"adult",0,1.70178639803856
2016,"KL",20537,"F",1,"adult",0,1.70178639803856
2016,"KL",20632,"F",1,"adult",5.55675655358464,1.70178639803856
2016,"KL",20079,"F",1,"adult",0,1.70178639803856
2016,"KL",20920,"F",1,"adult",0,1.70178639803856
2016,"KL",21075,"F",1,"adult",4.93471654554757,1.70178639803856
2016,"SU",21100,"F",1,"adult",0,1.70178639803856
2016,"KL",21155,"F",1,"adult",0,1.70178639803856
2016,"KL",21215,"F",1,"adult",2.44559613037496,1.70178639803856
2016,"SU",21273,"F",1,"adult",8.12137512024992,1.70178639803856
2016,"KL",21294,"F",1,"adult",4.96050759188119,1.70178639803856
2016,"KL",21342,"F",1,"adult",0,1.70178639803856
2016,"KL",21350,"F",1,"adult",0,1.70178639803856
2016,"KL",21396,"F",1,"adult",0,1.70178639803856
2016,"SU",21867,"F",1,"adult",0,1.70178639803856
2016,"KL",21910,"F",1,"adult",0,1.70178639803856
2016,"SU",21984,"F",1,"adult",0,1.70178639803856
2016,"KL",22016,"F",1,"yearling",4.1459459236885,1.70178639803856
2016,"KL",20220,"F",1,"adult",0,1.70178639803856
2016,"KL",21359,"F",1,"adult",0,1.70178639803856
2016,"KL",11775,"F",1,"adult",0,1.70178639803856
2016,"SU",21169,"F",1,"adult",0,1.70178639803856
2016,"SU",12026,"F",1,"adult",0,1.70178639803856
2016,"KL",11020,"F",1,"adult",4.1459459236885,1.70178639803856
2017,"AG",19339,"F",1,"adult",7.68381230896371,4.12577983837698
2017,"SU",12180,"F",1,"adult",7.8421570314895,4.12577983837698
2017,"SU",12435,"F",0,"adult",2.3811630708561,4.12577983837698
2017,"KL",12827,"F",0,"adult",4.21981123670255,4.12577983837698
2017,"AG",13140,"F",1,"adult",5.8827442176439,4.12577983837698
2017,"SU",13438,"F",1,"adult",3.83117646665676,4.12577983837698
2017,"AG",13450,"F",1,"adult",7.2505431308547,4.12577983837698
2017,"AG",13625,"F",1,"adult",7.89076523486895,4.12577983837698
2017,"AG",19321,"F",1,"adult",8.20395270434802,4.12577983837698
2017,"AG",19398,"F",1,"adult",0,4.12577983837698
2017,"AG",19427,"F",1,"adult",8.38053831327314,4.12577983837698
2017,"KL",19583,"F",1,"adult",7.08046581675641,4.12577983837698
2017,"SU",19611,"F",1,"adult",7.16090121590146,4.12577983837698
2017,"KL",19702,"F",0,"adult",8.17680135991031,4.12577983837698
2017,"KL",19706,"F",0,"adult",6.68879007838662,4.12577983837698
2017,"KL",19707,"F",0,"adult",4.9227192493105,4.12577983837698
2017,"KL",19764,"F",1,"adult",3.29442003400935,4.12577983837698
2017,"KL",19766,"F",1,"adult",7.03079218463112,4.12577983837698
2017,"KL",19846,"F",1,"adult",7.45320566740508,4.12577983837698
2017,"AG",19926,"F",1,"adult",6.20617431976179,4.12577983837698
2017,"AG",19962,"F",1,"adult",8.56022827847275,4.12577983837698
2017,"KL",19983,"F",1,"adult",5.7303941613556,4.12577983837698
2017,"AG",20005,"F",1,"adult",0,4.12577983837698
2017,"AG",20014,"F",1,"adult",0,4.12577983837698
2017,"SU",20060,"F",1,"adult",7.94895812645931,4.12577983837698
2017,"KL",20062,"F",1,"adult",7.91574097083904,4.12577983837698
2017,"KL",20079,"F",1,"adult",8.46221586892648,4.12577983837698
2017,"AG",20138,"F",1,"adult",0,4.12577983837698
2017,"KL",20191,"F",1,"adult",8.73164904927019,4.12577983837698
2017,"KL",20295,"F",1,"adult",3.77873310761537,4.12577983837698
2017,"KL",20297,"F",1,"adult",7.34176555373798,4.12577983837698
2017,"AG",20411,"F",0,"adult",5.70743730951175,4.12577983837698
2017,"AG",20475,"F",1,"adult",0,4.12577983837698
2017,"KL",20628,"F",1,"adult",7.08413945645126,4.12577983837698
2017,"KL",20635,"F",0,"adult",0,4.12577983837698
2017,"KL",20685,"F",1,"adult",6.58283445482827,4.12577983837698
2017,"KL",20686,"F",1,"adult",7.63083072024823,4.12577983837698
2017,"KL",20688,"F",1,"adult",9.46712541083957,4.12577983837698
2017,"KL",20734,"F",1,"adult",0,4.12577983837698
2017,"KL",20804,"F",1,"adult",6.43286842286566,4.12577983837698
2017,"KL",20865,"F",1,"adult",0,4.12577983837698
2017,"KL",20920,"F",1,"adult",0,4.12577983837698
2017,"SU",20950,"F",0,"adult",4.99662487010489,4.12577983837698
2017,"KL",20995,"F",1,"adult",8.58982222021303,4.12577983837698
2017,"KL",21006,"F",0,"adult",7.13777021547518,4.12577983837698
2017,"KL",21022,"F",1,"adult",8.34988980201623,4.12577983837698
2017,"KL",21023,"F",0,"adult",6.98211277958245,4.12577983837698
2017,"KL",21046,"F",0,"adult",0,4.12577983837698
2017,"KL",21155,"F",1,"adult",7.76680882606535,4.12577983837698
2017,"KL",21215,"F",1,"adult",7.66967641690389,4.12577983837698
2017,"KL",21223,"F",0,"adult",7.37386852258795,4.12577983837698
2017,"AG",21246,"F",1,"adult",6.25113134262628,4.12577983837698
2017,"KL",21294,"F",1,"adult",6.30178112781946,4.12577983837698
2017,"KL",21342,"F",1,"adult",6.41936047195496,4.12577983837698
2017,"KL",21350,"F",1,"adult",8.38345537149781,4.12577983837698
2017,"KL",21382,"F",1,"adult",0,4.12577983837698
2017,"AG",21783,"F",1,"adult",6.67981525195848,4.12577983837698
2017,"AG",21916,"F",1,"adult",6.05916202220201,4.12577983837698
2017,"KL",22008,"F",1,"adult",7.38835506245562,4.12577983837698
2017,"KL",21269,"F",1,"adult",3.32234730758814,4.12577983837698
2017,"AG",22024,"F",1,"adult",0,4.12577983837698
2017,"AG",22035,"F",1,"adult",6.32789110031904,4.12577983837698
2017,"SU",22062,"F",0,"adult",8.44192362504111,4.12577983837698
2017,"KL",22117,"F",1,"adult",0,4.12577983837698
2017,"KL",21329,"F",0,"adult",6.16778022957385,4.12577983837698
2017,"AG",22179,"F",0,"yearling",8.76089320873227,4.12577983837698
2017,"AG",22200,"F",1,"yearling",7.91074826738496,4.12577983837698
2017,"KL",22274,"F",0,"yearling",5.26825523744342,4.12577983837698
2017,"KL",22296,"F",0,"yearling",6.71896341427211,4.12577983837698
2017,"AG",22352,"F",0,"yearling",0,4.12577983837698
2017,"KL",22369,"F",0,"yearling",5.40170461328848,4.12577983837698
2017,"SU",22425,"F",0,"yearling",7.02273478453418,4.12577983837698
2017,"SU",22449,"F",1,"yearling",5.28021157333401,4.12577983837698
2017,"SU",22495,"F",1,"adult",6.29048013500175,4.12577983837698
2017,"AG",22526,"F",0,"yearling",7.52644997629625,4.12577983837698
2017,"AG",22538,"F",0,"yearling",8.57999309779176,4.12577983837698
2017,"SU",12003,"F",1,"adult",0,4.12577983837698
2017,"SU",12972,"F",1,"adult",8.23888310455853,4.12577983837698
2017,"KL",13112,"F",0,"adult",4.44001017302396,4.12577983837698
2017,"SU",19740,"F",1,"adult",6.70923264251639,4.12577983837698
2017,"SU",19742,"F",1,"adult",6.23040980360508,4.12577983837698
2017,"KL",20220,"F",1,"adult",7.97061084797706,4.12577983837698
2017,"KL",20409,"F",0,"adult",7.18589087653674,4.12577983837698
2017,"KL",20504,"F",1,"adult",0,4.12577983837698
2017,"KL",20537,"F",1,"adult",7.59346364006777,4.12577983837698
2017,"KL",20835,"F",0,"adult",0,4.12577983837698
2017,"SU",20948,"F",1,"adult",9.10201865613983,4.12577983837698
2017,"KL",21007,"F",0,"adult",8.37615675730267,4.12577983837698
2017,"KL",21075,"F",1,"adult",7.94613524493344,4.12577983837698
2017,"SU",21273,"F",1,"adult",7.88333347523441,4.12577983837698
2017,"KL",21366,"F",1,"adult",7.19815536125067,4.12577983837698
2017,"SU",21488,"F",1,"adult",0,4.12577983837698
2017,"KL",21505,"F",0,"adult",9.5993172600278,4.12577983837698
2017,"SU",21907,"F",1,"adult",0,4.12577983837698
2017,"KL",22016,"F",1,"adult",6.78510496788511,4.12577983837698
2017,"AG",22021,"F",0,"adult",9.17907247035506,4.12577983837698
2017,"SU",22445,"F",0,"yearling",9.2087674677514,4.12577983837698
2017,"AG",22553,"F",0,"yearling",7.60669529775819,4.12577983837698
2017,"AG",20225,"F",1,"adult",0,4.12577983837698
2017,"AG",20863,"F",1,"adult",9.65099670772754,4.12577983837698
2017,"AG",22069,"F",1,"adult",8.80740609958994,4.12577983837698
2017,"AG",22509,"F",1,"adult",9.39682450522108,4.12577983837698
2017,"SU",20061,"F",1,"adult",0,4.12577983837698
2017,"KL",19649,"F",0,"adult",6.39834173658448,4.12577983837698
2017,"KL",19719,"F",0,"adult",6.3135488521728,4.12577983837698
2017,"KL",19809,"F",1,"adult",6.75251723057398,4.12577983837698
2017,"KL",19984,"F",1,"adult",8.04050983358894,4.12577983837698
2017,"SU",21169,"F",1,"adult",6.49799686791477,4.12577983837698
2017,"SU",21867,"F",1,"adult",8.8309363057539,4.12577983837698
2017,"SU",21984,"F",1,"adult",7.47025598624989,4.12577983837698
2017,"KL",22297,"F",0,"yearling",6.39904952553578,4.12577983837698
2017,"KL",22575,"F",0,"yearling",8.99131398570403,4.12577983837698
2017,"SU",22594,"F",0,"yearling",0,4.12577983837698
2017,"SU",20941,"F",0,"adult",0,4.12577983837698
2017,"SU",22502,"F",0,"adult",3.99649420259318,4.12577983837698
2017,"SU",20944,"F",1,"adult",7.6298509727317,4.12577983837698
2017,"KL",20857,"F",1,"adult",5.41071382736645,4.12577983837698
2017,"KL",21578,"F",1,"adult",6.78664524634167,4.12577983837698
2017,"KL",21377,"F",0,"adult",5.35524472545582,4.12577983837698
2018,"SU",22449,"F",1,"adult",0,1.19410634818236
2018,"SU",19611,"F",1,"adult",7.38544675655585,1.19410634818236
2018,"KL",19649,"F",1,"adult",0,1.19410634818236
2018,"KL",19764,"F",1,"adult",6.68041654257429,1.19410634818236
2018,"KL",19809,"F",0,"adult",0,1.19410634818236
2018,"AG",19970,"F",1,"adult",0,1.19410634818236
2018,"KL",19983,"F",1,"adult",0,1.19410634818236
2018,"KL",19984,"F",1,"adult",0,1.19410634818236
2018,"KL",20062,"F",1,"adult",7.32724279760152,1.19410634818236
2018,"KL",20191,"F",1,"adult",5.95169721350778,1.19410634818236
2018,"KL",20220,"F",1,"adult",0,1.19410634818236
2018,"KL",20295,"F",1,"adult",0,1.19410634818236
2018,"KL",20297,"F",1,"adult",0,1.19410634818236
2018,"KL",20685,"F",1,"adult",0,1.19410634818236
2018,"KL",20804,"F",1,"adult",0,1.19410634818236
2018,"KL",20920,"F",1,"adult",0,1.19410634818236
2018,"SU",20948,"F",1,"adult",8.84109288202174,1.19410634818236
2018,"SU",20950,"F",1,"adult",6.47842634863845,1.19410634818236
2018,"KL",21007,"F",1,"adult",0,1.19410634818236
2018,"KL",21022,"F",1,"adult",3.62831136609587,1.19410634818236
2018,"KL",21023,"F",1,"adult",0,1.19410634818236
2018,"SU",21169,"F",1,"adult",0,1.19410634818236
2018,"KL",21215,"F",1,"adult",0,1.19410634818236
2018,"KL",21223,"F",1,"adult",0,1.19410634818236
2018,"KL",21329,"F",1,"adult",6.3284363919288,1.19410634818236
2018,"KL",21342,"F",1,"adult",7.09627330249546,1.19410634818236
2018,"KL",21350,"F",1,"adult",0,1.19410634818236
2018,"KL",21382,"F",1,"adult",0,1.19410634818236
2018,"SU",21488,"F",1,"adult",0,1.19410634818236
2018,"KL",21505,"F",1,"adult",6.70067506713777,1.19410634818236
2018,"SU",22062,"F",1,"adult",0,1.19410634818236
2018,"KL",22296,"F",1,"adult",3.16778167371879,1.19410634818236
2018,"KL",22297,"F",1,"adult",5.80358476097869,1.19410634818236
2018,"KL",22369,"F",0,"adult",0,1.19410634818236
2018,"SU",22425,"F",1,"adult",4.63460494179354,1.19410634818236
2018,"SU",22445,"F",1,"adult",3.72016712091539,1.19410634818236
2018,"SU",22469,"F",1,"adult",0,1.19410634818236
2018,"AG",22553,"F",1,"adult",4.00884822236889,1.19410634818236
2018,"KL",22575,"F",1,"adult",4.95152147586779,1.19410634818236
2018,"KL",22759,"F",0,"yearling",7.736668754018,1.19410634818236
2018,"KL",12428,"F",1,"adult",0,1.19410634818236
2018,"KL",19706,"F",1,"adult",0,1.19410634818236
2018,"KL",21155,"F",1,"adult",3.87606548748521,1.19410634818236
2018,"KL",19846,"F",1,"adult",0,1.19410634818236
2018,"SU",21273,"F",1,"adult",0,1.19410634818236
2018,"SU",20060,"F",1,"adult",0,1.19410634818236
2018,"KL",20857,"F",1,"adult",7.51842096389943,1.19410634818236
2018,"KL",19719,"F",1,"adult",0,1.19410634818236
2018,"KL",20537,"F",1,"adult",0,1.19410634818236
2018,"KL",22278,"F",1,"adult",0,1.19410634818236
2018,"SU",22495,"F",1,"adult",0,1.19410634818236
2018,"KL",22865,"F",0,"yearling",5.85631856661364,1.19410634818236
2018,"SU",23672,"F",1,"yearling",4.52972886775154,1.19410634818236
2018,"SU",21169,"F",1,"adult",0,1.19410634818236
2019,"KL",19561,"F",1,"adult",4.01713119350086,7.77371756809913
2019,"KL",19706,"F",1,"adult",0,7.77371756809913
2019,"AG",19926,"F",1,"adult",5.1036678358358,7.77371756809913
2019,"SU",20060,"F",1,"adult",5.72250293999642,7.77371756809913
2019,"AG",20225,"F",1,"adult",5.82001135808463,7.77371756809913
2019,"KL",20686,"F",0,"adult",8.68864243435271,7.77371756809913
2019,"KL",20857,"F",1,"adult",3.026986438096,7.77371756809913
2019,"SU",20948,"F",1,"adult",9.61106219905638,7.77371756809913
2019,"KL",21022,"F",1,"adult",5.1984256425957,7.77371756809913
2019,"KL",21046,"F",1,"adult",8.04967452857757,7.77371756809913
2019,"KL",21215,"F",1,"adult",6.91664330621306,7.77371756809913
2019,"KL",21350,"F",1,"adult",8.9176166185528,7.77371756809913
2019,"AG",22021,"F",1,"adult",8.86998277038439,7.77371756809913
2019,"AG",22179,"F",1,"adult",9.72836842069849,7.77371756809913
2019,"SU",22236,"F",1,"adult",9.4733249248318,7.77371756809913
2019,"AG",22497,"F",1,"adult",8.3875965385158,7.77371756809913
2019,"AG",22571,"F",1,"adult",4.84925652885696,7.77371756809913
2019,"SU",22591,"F",1,"adult",5.06309891036003,7.77371756809913
2019,"SU",22652,"F",1,"adult",8.76517396580565,7.77371756809913
2019,"SU",22982,"F",1,"adult",8.78326872664153,7.77371756809913
2019,"KL",23023,"F",1,"adult",10.4897746476682,7.77371756809913
2019,"KL",23027,"F",1,"adult",8.13282165385743,7.77371756809913
2019,"SU",23128,"F",1,"adult",8.7063132596517,7.77371756809913
2019,"SU",22978,"F",1,"adult",7.77627258979671,7.77371756809913
2019,"KL",23294,"F",1,"adult",9.14935017934838,7.77371756809913
2019,"KL",23319,"F",1,"adult",6.58056745156394,7.77371756809913
2019,"AG",23336,"F",1,"adult",10.3576986316115,7.77371756809913
2019,"KL",23378,"F",1,"yearling",8.8868902594976,7.77371756809913
2019,"SU",23646,"F",1,"adult",8.60391610613946,7.77371756809913
2019,"SU",23672,"F",1,"adult",9.36953706346732,7.77371756809913
2019,"KL",23755,"F",1,"yearling",6.12937462072023,7.77371756809913
2019,"SU",23765,"F",1,"yearling",5.28497647552577,7.77371756809913
2019,"KL",23532,"F",1,"yearling",8.1985426869406,7.77371756809913
2019,"KL",23565,"F",1,"yearling",9.76702835613284,7.77371756809913
2019,"KL",22865,"F",1,"adult",9.36987191240657,7.77371756809913
2019,"KL",21342,"F",1,"adult",6.13115486025562,7.77371756809913
2019,"KL",22640,"F",1,"adult",10.3701954574259,7.77371756809913
2019,"SU",23877,"F",1,"yearling",9.19998866332131,7.77371756809913
2019,"AG",22430,"F",1,"adult",10.0449942436651,7.77371756809913
2019,"KL",22781,"F",1,"adult",5.03510875779399,7.77371756809913
2019,"SU",23921,"F",1,"yearling",9.2598809304347,7.77371756809913
2019,"KL",23054,"F",1,"adult",8.58534065851607,7.77371756809913
2019,"AG",22200,"F",1,"adult",10.9790261977543,7.77371756809913
2019,"AG",22598,"F",1,"adult",7.90332301274718,7.77371756809913
2019,"AG",23348,"F",1,"adult",6.69090608877157,7.77371756809913
2019,"AG",22209,"F",1,"adult",7.97378638938642,7.77371756809913
2019,"KL",23054,"F",1,"adult",8.58534065851607,7.77371756809913
2019,"KL",21022,"F",1,"adult",5.1984256425957,7.77371756809913
2019,"KL",21342,"F",1,"adult",6.13115486025562,7.77371756809913
2019,"KL",23294,"F",1,"adult",9.14935017934838,7.77371756809913
2019,"AG",22497,"F",1,"adult",8.3875965385158,7.77371756809913
2019,"KL",21215,"F",1,"adult",6.91664330621306,7.77371756809913
2019,"KL",23378,"F",1,"yearling",8.8868902594976,7.77371756809913
2019,"KL",23532,"F",1,"yearling",8.1985426869406,7.77371756809913
2019,"AG",20225,"F",1,"adult",5.82001135808463,7.77371756809913
2019,"AG",22200,"F",1,"adult",10.9790261977543,7.77371756809913
2019,"SU",23646,"F",1,"adult",8.60391610613946,7.77371756809913
2019,"SU",22982,"F",1,"adult",8.78326872664153,7.77371756809913
2019,"KL",20857,"F",1,"adult",3.026986438096,7.77371756809913
2019,"SU",20060,"F",1,"adult",5.72250293999642,7.77371756809913
2019,"SU",22591,"F",1,"adult",5.06309891036003,7.77371756809913
2019,"SU",22978,"F",1,"adult",7.77627258979671,7.77371756809913
2019,"KL",23565,"F",1,"yearling",9.76702835613284,7.77371756809913
2019,"AG",22209,"F",1,"adult",7.97378638938642,7.77371756809913
2019,"KL",22865,"F",1,"adult",9.36987191240657,7.77371756809913
2019,"SU",22652,"F",1,"adult",8.76517396580565,7.77371756809913
2019,"KL",21350,"F",1,"adult",8.9176166185528,7.77371756809913
2019,"KL",19561,"F",1,"adult",4.01713119350086,7.77371756809913
2019,"SU",20948,"F",1,"adult",9.61106219905638,7.77371756809913
2019,"KL",23027,"F",1,"adult",8.13282165385743,7.77371756809913
2019,"SU",23921,"F",1,"yearling",9.2598809304347,7.77371756809913
2019,"KL",21046,"F",1,"adult",8.04967452857757,7.77371756809913
2019,"SU",23672,"F",1,"adult",9.36953706346732,7.77371756809913
2019,"KL",23319,"F",1,"adult",6.58056745156394,7.77371756809913
2019,"SU",22982,"F",1,"adult",8.78326872664153,7.77371756809913
2019,"SU",23877,"F",1,"yearling",9.19998866332131,7.77371756809913
2019,"SU",23128,"F",1,"adult",8.7063132596517,7.77371756809913
2020,"SU",23921,"F",0,"adult",0,3.44520237917766
2020,"KL",23565,"F",1,"adult",4.78347338430163,3.44520237917766
2020,"KL",23294,"F",1,"adult",8.01822317912406,3.44520237917766
2020,"KL",24424,"F",1,"yearling",4.67309750919417,3.44520237917766
2020,"KL",23027,"F",1,"adult",3.62228120860126,3.44520237917766
2020,"KL",24754,"F",1,"yearling",8.84562170161235,3.44520237917766
2020,"KL",24245,"F",1,"yearling",7.0443577324867,3.44520237917766
2020,"KL",24709,"F",1,"yearling",5.53452458882588,3.44520237917766
2020,"KL",24578,"F",0,"yearling",4.51866945538628,3.44520237917766
2020,"KL",24818,"F",1,"yearling",7.84016251401877,3.44520237917766
2020,"KL",24256,"F",1,"yearling",7.03948345106366,3.44520237917766
2020,"KL",24470,"F",1,"yearling",5.32166056635397,3.44520237917766
2020,"KL",24002,"F",1,"yearling",0,3.44520237917766
2020,"KL",24591,"F",1,"yearling",4.81004153537266,3.44520237917766
2020,"KL",24784,"F",1,"yearling",6.79486094250016,3.44520237917766
2020,"KL",23054,"F",1,"adult",5.15783384059183,3.44520237917766
2020,"SU",22652,"F",1,"adult",3.70852292525208,3.44520237917766
2020,"SU",24865,"F",0,"yearling",5.96782651677758,3.44520237917766
2020,"SU",22236,"F",1,"adult",4.47937106372944,3.44520237917766
2020,"SU",22978,"F",1,"adult",7.13618291593985,3.44520237917766
2020,"SU",24338,"F",1,"yearling",7.99671062111625,3.44520237917766
2020,"JO",24692,"F",0,"yearling",6.90295969863657,3.44520237917766
2020,"JO",24824,"F",1,"yearling",6.86471912920107,3.44520237917766
2020,"JO",22290,"F",1,"adult",4.98415779904267,3.44520237917766
2020,"JO",24525,"F",1,"yearling",9.09714916752365,3.44520237917766
2020,"JO",24855,"F",0,"yearling",6.02852230172154,3.44520237917766
2020,"JO",24383,"F",1,"yearling",8.59559175868503,3.44520237917766
2020,"JO",24356,"F",1,"yearling",6.46189069922558,3.44520237917766
2020,"SU",24804,"F",1,"yearling",7.40396388972181,3.44520237917766
2020,"JO",24360,"F",1,"yearling",8.65373723137691,3.44520237917766
2020,"SU",24673,"F",1,"yearling",3.69560449450001,3.44520237917766
2020,"SU",20948,"F",1,"adult",0,3.44520237917766
2020,"SU",24863,"F",1,"yearling",0,3.44520237917766
2020,"KL",23532,"F",1,"adult",6.7104691281988,3.44520237917766
2020,"KL",24409,"F",1,"yearling",0,3.44520237917766
2020,"KL",24003,"F",1,"yearling",5.56514527575062,3.44520237917766
2020,"JO",20601,"F",1,"adult",5.00995774334902,3.44520237917766
2020,"KL",25061,"F",1,"yearling",0,3.44520237917766
2020,"JO",25054,"F",1,"yearling",6.58978470727354,3.44520237917766
2020,"KL",24609,"F",0,"yearling",4.39702346097936,3.44520237917766
2020,"KL",24471,"F",0,"yearling",0,3.44520237917766
2020,"KL",24577,"F",0,"yearling",0,3.44520237917766
2020,"SU",25001,"F",0,"yearling",6.58924486116985,3.44520237917766
2020,"SU",24314,"F",0,"yearling",7.36458581008719,3.44520237917766
2020,"SU",24526,"F",0,"yearling",0,3.44520237917766
2020,"SU",24583,"F",0,"yearling",6.77102209494519,3.44520237917766
2020,"KL",24710,"F",1,"yearling",4.31983859179351,3.44520237917766
2020,"KL",25082,"F",0,"yearling",0,3.44520237917766
2020,"JO",24785,"F",1,"yearling",4.77310648375159,3.44520237917766
2020,"JO",24988,"F",0,"yearling",3.66255886738369,3.44520237917766
2020,"JO",24957,"F",0,"yearling",8.04542443969529,3.44520237917766
2020,"JO",25035,"F",0,"yearling",0,3.44520237917766
2020,"JO",25057,"F",0,"yearling",4.44322182064471,3.44520237917766
2020,"SU",24857,"F",0,"juvenile",0,3.44520237917766
2020,"KL",23320,"F",1,"adult",4.09275767469532,3.44520237917766
2020,"SU",23921,"F",0,"adult",0,3.44520237917766
2020,"SU",24863,"F",0,"yearling",0,3.44520237917766
2020,"SU",24338,"F",0,"yearling",7.99671062111625,3.44520237917766
2021,"JO",24525,"F",1,"adult",0,0.796011526615272
2021,"KL",24431,"F",1,"adult",0,0.796011526615272
2021,"KL",24256,"F",1,"adult",0,0.796011526615272
2021,"KL",24784,"F",1,"adult",0,0.796011526615272
2021,"KL",23294,"F",0,"adult",0,0.796011526615272
2021,"KL",25179,"F",0,"yearling",0,0.796011526615272
2021,"KL",24983,"F",0,"yearling",0,0.796011526615272
2021,"KL",24424,"F",1,"adult",0,0.796011526615272
2021,"KL",24003,"F",1,"adult",0,0.796011526615272
2021,"KL",24591,"F",1,"adult",0,0.796011526615272
2021,"KL",24002,"F",1,"adult",0,0.796011526615272
2021,"KL",25174,"F",0,"adult",0,0.796011526615272
2021,"KL",24577,"F",1,"adult",0,0.796011526615272
2021,"KL",25082,"F",1,"adult",0,0.796011526615272
2021,"KL",25150,"F",1,"adult",0,0.796011526615272
2021,"KL",24818,"F",1,"adult",0,0.796011526615272
2021,"KL",24609,"F",1,"adult",0,0.796011526615272
2021,"KL",24372,"F",1,"adult",0,0.796011526615272
2021,"KL",24506,"F",1,"adult",0,0.796011526615272
2021,"KL",25015,"F",0,"yearling",0,0.796011526615272
2021,"KL",24940,"F",0,"yearling",0,0.796011526615272
2021,"KL",25218,"F",1,"yearling",0,0.796011526615272
2021,"KL",24471,"F",1,"adult",0,0.796011526615272
2021,"KL",24661,"F",1,"adult",0,0.796011526615272
2021,"KL",24621,"F",1,"adult",0,0.796011526615272
2021,"JO",24692,"F",1,"adult",0,0.796011526615272
2021,"JO",25195,"F",1,"yearling",0,0.796011526615272
2021,"JO",24383,"F",1,"adult",0,0.796011526615272
2021,"SU",24338,"F",1,"adult",0,0.796011526615272
2021,"JO",25057,"F",1,"adult",0,0.796011526615272
2021,"JO",25216,"F",1,"yearling",0,0.796011526615272
2021,"JO",24855,"F",0,"adult",0,0.796011526615272
2021,"JO",24897,"F",0,"yearling",0,0.796011526615272
2021,"JO",24896,"F",0,"yearling",0,0.796011526615272
2021,"JO",25173,"F",0,"adult",0,0.796011526615272
2021,"JO",24824,"F",1,"adult",0,0.796011526615272
2021,"JO",25164,"F",1,"yearling",0,0.796011526615272
2021,"JO",25140,"F",0,"yearling",0,0.796011526615272
2021,"JO",25069,"F",0,"yearling",0,0.796011526615272
2021,"JO",25215,"F",0,"yearling",0,0.796011526615272
2021,"JO",25054,"F",0,"adult",0,0.796011526615272
2021,"JO",25225,"F",0,"yearling",0,0.796011526615272
2021,"JO",25289,"F",0,"yearling",0,0.796011526615272
2021,"SU",22236,"F",0,"adult",0,0.796011526615272
2021,"SU",22652,"F",0,"adult",0,0.796011526615272
2021,"SU",25156,"F",1,"adult",0,0.796011526615272
2021,"SU",25230,"F",0,"yearling",0,0.796011526615272
2021,"SU",24673,"F",0,"adult",0,0.796011526615272
2021,"SU",25235,"F",1,"yearling",0,0.796011526615272
2021,"SU",25119,"F",1,"adult",0,0.796011526615272
2021,"KL",25186,"F",1,"yearling",0,0.796011526615272
2022,"SU",25156,"F",1,"adult",10.0309410944758,7.92930594393557
2022,"KL",24424,"F",1,"adult",4.51342239893034,7.92930594393557
2022,"SU",25342,"F",1,"yearling",6.52455800451784,7.92930594393557
2022,"SU",22652,"F",1,"adult",9.96583300933742,7.92930594393557
2022,"SU",24338,"F",1,"adult",8.86110743158151,7.92930594393557
2022,"KL",25015,"F",1,"adult",7.23976955298846,7.92930594393557
2022,"SU",25230,"F",0,"adult",10.4009579577165,7.92930594393557
2022,"SU",25320,"F",1,"yearling",8.32757308904917,7.92930594393557
2022,"SU",25435,"F",1,"yearling",7.55850569426686,7.92930594393557
2022,"KL",25410,"F",1,"adult",9.13417224116621,7.92930594393557
2022,"KL",24591,"F",1,"adult",7.41300824023012,7.92930594393557
2022,"KL",24002,"F",1,"adult",8.93068695976468,7.92930594393557
2022,"KL",24471,"F",1,"adult",9.62757003952398,7.92930594393557
2022,"KL",25450,"F",1,"yearling",9.39567780197941,7.92930594393557
2022,"KL",25457,"F",1,"yearling",7.37943790701721,7.92930594393557
2022,"JO",25314,"F",1,"yearling",8.33515907476138,7.92930594393557
2022,"JO",25173,"F",1,"adult",7.7460150738614,7.92930594393557
2022,"JO",25216,"F",1,"adult",6.34941692078731,7.92930594393557
