"year","squirrel_id","breed_status","fieldBDate","grid","lac_end","lac_cache"
2000,5959,0,NA,"SU",NA,FALSE
2000,6342,1,2000-05-01,"SU",2000-07-10,FALSE
2000,6502,0,NA,"SU",NA,FALSE
2000,6506,0,NA,"SU",NA,FALSE
2000,6508,0,NA,"SU",NA,FALSE
2000,6834,0,NA,"SU",NA,FALSE
2000,7068,0,NA,"SU",NA,FALSE
2001,4996,1,2001-04-21,"KL",2001-06-30,FALSE
2001,5002,0,NA,"KL",NA,FALSE
2001,5020,1,2001-05-07,"KL",2001-07-16,FALSE
2001,5101,1,2001-05-26,"KL",2001-08-04,FALSE
2001,5118,1,2001-05-20,"KL",2001-07-29,FALSE
2001,5166,1,2001-05-08,"KL",2001-07-17,FALSE
2001,5175,1,2001-05-04,"KL",2001-07-13,FALSE
2001,5176,1,2001-04-30,"KL",2001-07-09,FALSE
2001,5186,1,2001-05-10,"KL",2001-07-19,FALSE
2001,5187,1,2001-05-09,"KL",2001-07-18,FALSE
2001,5194,1,2001-05-07,"KL",2001-07-16,FALSE
2001,5231,1,2001-05-15,"KL",2001-07-24,FALSE
2001,5258,1,2001-05-05,"KL",2001-07-14,FALSE
2001,5339,1,2001-05-05,"KL",2001-07-14,FALSE
2001,5348,1,2001-06-21,"KL",2001-08-30,TRUE
2001,5360,1,2001-05-17,"KL",2001-07-26,FALSE
2001,5418,1,2001-04-28,"KL",2001-07-07,FALSE
2001,5422,0,NA,"KL",NA,FALSE
2001,5461,1,2001-04-28,"KL",2001-07-07,FALSE
2001,5496,1,2001-06-24,"KL",2001-09-02,TRUE
2001,5513,1,2001-05-10,"KL",2001-07-19,FALSE
2001,5518,1,2001-05-06,"KL",2001-07-15,FALSE
2001,5526,1,2001-05-03,"KL",2001-07-12,FALSE
2001,5544,1,2001-05-15,"KL",2001-07-24,FALSE
2001,5561,1,2001-05-03,"KL",2001-07-12,FALSE
2001,5587,1,2001-04-28,"KL",2001-07-07,FALSE
2001,5587,1,2001-06-21,"KL",2001-08-30,TRUE
2001,5627,1,2001-04-16,"KL",2001-06-25,FALSE
2001,5674,1,2001-04-29,"KL",2001-07-08,FALSE
2001,5715,1,2001-05-08,"KL",2001-07-17,FALSE
2001,5717,1,2001-04-22,"KL",2001-07-01,FALSE
2001,5717,1,2001-06-12,"KL",2001-08-21,TRUE
2001,5754,1,2001-04-30,"KL",2001-07-09,FALSE
2001,5755,1,2001-05-16,"KL",2001-07-25,FALSE
2001,5763,1,2001-04-30,"KL",2001-07-09,FALSE
2001,5776,1,2001-05-10,"KL",2001-07-19,FALSE
2001,5808,1,2001-05-06,"KL",2001-07-15,FALSE
2001,5824,1,2001-06-14,"KL",2001-08-23,TRUE
2001,5940,1,2001-04-28,"KL",2001-07-07,FALSE
2001,6041,1,2001-04-30,"KL",2001-07-09,FALSE
2001,6071,1,2001-05-12,"KL",2001-07-21,FALSE
2001,6072,1,2001-04-27,"KL",2001-07-06,FALSE
2001,6532,1,2001-04-25,"KL",2001-07-04,FALSE
2001,4925,1,2001-04-23,"SU",2001-07-02,FALSE
2001,4992,1,2001-05-10,"SU",2001-07-19,FALSE
2001,5001,1,2001-05-03,"SU",2001-07-12,FALSE
2001,5043,1,2001-05-04,"SU",2001-07-13,FALSE
2001,5049,1,2001-04-30,"SU",2001-07-09,FALSE
2001,5083,1,2001-06-04,"SU",2001-08-13,FALSE
2001,5110,1,2001-05-01,"SU",2001-07-10,FALSE
2001,5125,1,2001-05-01,"SU",2001-07-10,FALSE
2001,5136,1,2001-05-20,"SU",2001-07-29,FALSE
2001,5190,1,2001-05-08,"SU",2001-07-17,FALSE
2001,5199,1,2001-05-02,"SU",2001-07-11,FALSE
2001,5228,1,2001-05-03,"SU",2001-07-12,FALSE
2001,5230,1,2001-04-19,"SU",2001-06-28,FALSE
2001,5239,1,2001-04-29,"SU",2001-07-08,FALSE
2001,5247,1,2001-05-01,"SU",2001-07-10,FALSE
2001,5252,1,2001-05-25,"SU",2001-08-03,FALSE
2001,5253,1,2001-05-04,"SU",2001-07-13,FALSE
2001,5253,1,2001-06-24,"SU",2001-09-02,TRUE
2001,5264,1,2001-05-08,"SU",2001-07-17,FALSE
2001,5350,1,2001-06-17,"SU",2001-08-26,TRUE
2001,5351,1,2001-05-10,"SU",2001-07-19,FALSE
2001,5454,1,2001-05-19,"SU",2001-07-28,FALSE
2001,5463,1,2001-05-09,"SU",2001-07-18,FALSE
2001,5482,1,2001-04-14,"SU",2001-06-23,FALSE
2001,5540,1,2001-05-08,"SU",2001-07-17,FALSE
2001,5562,1,2001-04-26,"SU",2001-07-05,FALSE
2001,5564,1,2001-05-02,"SU",2001-07-11,FALSE
2001,5586,1,2001-05-09,"SU",2001-07-18,FALSE
2001,5682,1,2001-05-05,"SU",2001-07-14,FALSE
2001,5696,1,2001-05-03,"SU",2001-07-12,FALSE
2001,5696,1,2001-06-11,"SU",2001-08-20,TRUE
2001,5724,0,NA,"SU",NA,FALSE
2001,5725,1,2001-04-27,"SU",2001-07-06,FALSE
2001,5749,1,2001-04-30,"SU",2001-07-09,FALSE
2001,5856,1,2001-05-05,"SU",2001-07-14,FALSE
2001,5959,1,2001-04-22,"SU",2001-07-01,FALSE
2001,5959,1,2001-06-10,"SU",2001-08-19,TRUE
2001,6342,1,2001-04-22,"SU",2001-07-01,FALSE
2001,6348,1,2001-04-23,"SU",2001-07-02,FALSE
2001,6495,1,2001-04-16,"SU",2001-06-25,FALSE
2001,6506,1,2001-05-24,"SU",2001-08-02,FALSE
2001,6508,1,2001-05-13,"SU",2001-07-22,FALSE
2001,6834,1,2001-05-14,"SU",2001-07-23,FALSE
2002,5339,1,2002-05-24,"KL",2002-08-02,FALSE
2002,5348,1,2002-05-08,"KL",2002-07-17,FALSE
2002,5355,1,2002-05-04,"KL",2002-07-13,FALSE
2002,5357,1,2002-05-15,"KL",2002-07-24,FALSE
2002,5360,1,2002-05-04,"KL",2002-07-13,FALSE
2002,5418,1,2002-05-09,"KL",2002-07-18,FALSE
2002,5422,1,2002-04-30,"KL",2002-07-09,FALSE
2002,5461,1,2002-05-02,"KL",2002-07-11,FALSE
2002,5496,1,2002-06-19,"KL",2002-08-28,TRUE
2002,5513,1,2002-05-05,"KL",2002-07-14,FALSE
2002,5514,0,NA,"KL",NA,FALSE
2002,5518,1,2002-05-16,"KL",2002-07-25,FALSE
2002,5526,1,2002-06-19,"KL",2002-08-28,TRUE
2002,5566,0,NA,"KL",NA,FALSE
2002,5583,0,NA,"KL",NA,FALSE
2002,5587,1,2002-05-15,"KL",2002-07-24,FALSE
2002,5594,1,2002-05-03,"KL",2002-07-12,FALSE
2002,5616,0,NA,"KL",NA,FALSE
2002,5627,1,2002-05-31,"KL",2002-08-09,FALSE
2002,5674,1,2002-04-13,"KL",2002-06-22,FALSE
2002,5715,1,2002-05-02,"KL",2002-07-11,FALSE
2002,5717,1,2002-04-21,"KL",2002-06-30,FALSE
2002,5750,0,NA,"KL",NA,FALSE
2002,5754,1,2002-05-10,"KL",2002-07-19,FALSE
2002,5755,1,2002-05-07,"KL",2002-07-16,FALSE
2002,5763,1,2002-05-09,"KL",2002-07-18,FALSE
2002,5764,1,2002-05-02,"KL",2002-07-11,FALSE
2002,5776,1,2002-05-13,"KL",2002-07-22,FALSE
2002,5808,1,2002-04-28,"KL",2002-07-07,FALSE
2002,5824,1,2002-04-27,"KL",2002-07-06,FALSE
2002,5833,0,NA,"KL",NA,FALSE
2002,5940,1,2002-05-06,"KL",2002-07-15,FALSE
2002,6041,1,2002-04-25,"KL",2002-07-04,FALSE
2002,6072,1,2002-04-29,"KL",2002-07-08,FALSE
2002,6236,0,NA,"KL",NA,FALSE
2002,6362,0,NA,"KL",NA,FALSE
2002,6392,0,NA,"KL",NA,FALSE
2002,6501,0,NA,"KL",NA,FALSE
2002,6617,0,NA,"KL",NA,FALSE
2002,7609,0,NA,"KL",NA,FALSE
2002,5350,1,2002-05-08,"SU",2002-07-17,FALSE
2002,5351,1,2002-05-10,"SU",2002-07-19,FALSE
2002,5378,1,2002-04-27,"SU",2002-07-06,FALSE
2002,5454,1,2002-05-01,"SU",2002-07-10,FALSE
2002,5463,1,2002-05-19,"SU",2002-07-28,FALSE
2002,5470,0,NA,"SU",NA,FALSE
2002,5482,1,2002-06-06,"SU",2002-08-15,FALSE
2002,5487,0,NA,"SU",NA,FALSE
2002,5488,0,NA,"SU",NA,FALSE
2002,5491,0,NA,"SU",NA,FALSE
2002,5505,1,2002-05-25,"SU",2002-08-03,FALSE
2002,5540,1,2002-05-04,"SU",2002-07-13,FALSE
2002,5562,1,2002-05-02,"SU",2002-07-11,FALSE
2002,5564,1,2002-04-28,"SU",2002-07-07,FALSE
2002,5586,1,2002-05-02,"SU",2002-07-11,FALSE
2002,5682,1,2002-05-01,"SU",2002-07-10,FALSE
2002,5696,1,2002-04-22,"SU",2002-07-01,FALSE
2002,5724,1,2002-05-12,"SU",2002-07-21,FALSE
2002,5725,1,2002-04-25,"SU",2002-07-04,FALSE
2002,5749,1,2002-04-29,"SU",2002-07-08,FALSE
2002,5751,0,NA,"SU",NA,FALSE
2002,5856,1,2002-05-07,"SU",2002-07-16,FALSE
2002,5959,1,2002-06-01,"SU",2002-08-10,FALSE
2002,6348,1,2002-05-02,"SU",2002-07-11,FALSE
2002,6495,1,2002-04-11,"SU",2002-06-20,FALSE
2002,6502,1,2002-04-29,"SU",2002-07-08,FALSE
2002,6506,1,2002-05-13,"SU",2002-07-22,FALSE
2002,6508,1,2002-05-02,"SU",2002-07-11,FALSE
2002,6834,1,2002-05-04,"SU",2002-07-13,FALSE
2002,7768,0,NA,"SU",NA,FALSE
2003,5593,0,NA,"KL",NA,FALSE
2003,5601,0,NA,"KL",NA,FALSE
2003,5616,1,2003-05-12,"KL",2003-07-21,FALSE
2003,5715,1,2003-05-06,"KL",2003-07-15,FALSE
2003,5717,1,2003-04-27,"KL",2003-07-06,FALSE
2003,5750,1,2003-05-04,"KL",2003-07-13,FALSE
2003,5754,1,2003-06-07,"KL",2003-08-16,FALSE
2003,5755,1,2003-05-18,"KL",2003-07-27,FALSE
2003,5762,1,2003-05-15,"KL",2003-07-24,FALSE
2003,5763,1,2003-04-29,"KL",2003-07-08,FALSE
2003,5764,1,2003-04-12,"KL",2003-06-21,FALSE
2003,5770,0,NA,"KL",NA,FALSE
2003,5774,0,NA,"KL",NA,FALSE
2003,5775,0,NA,"KL",NA,FALSE
2003,5776,1,2003-05-24,"KL",2003-08-02,FALSE
2003,5824,1,2003-05-31,"KL",2003-08-09,FALSE
2003,5833,1,2003-04-24,"KL",2003-07-03,FALSE
2003,5842,1,2003-05-15,"KL",2003-07-24,FALSE
2003,5853,1,2003-05-05,"KL",2003-07-14,FALSE
2003,5940,1,2003-05-04,"KL",2003-07-13,FALSE
2003,5952,0,NA,"KL",NA,FALSE
2003,5986,0,NA,"KL",NA,FALSE
2003,6002,0,NA,"KL",NA,FALSE
2003,6041,1,2003-05-05,"KL",2003-07-14,FALSE
2003,6055,0,NA,"KL",NA,FALSE
2003,6057,1,2003-06-01,"KL",2003-08-10,FALSE
2003,6071,1,2003-04-16,"KL",2003-06-25,FALSE
2003,6072,1,2003-04-19,"KL",2003-06-28,FALSE
2003,6072,1,2003-06-05,"KL",2003-08-14,FALSE
2003,6236,1,2003-05-10,"KL",2003-07-19,FALSE
2003,6272,1,2003-05-10,"KL",2003-07-19,FALSE
2003,6362,1,2003-05-19,"KL",2003-07-28,FALSE
2003,6392,1,2003-05-03,"KL",2003-07-12,FALSE
2003,6501,0,NA,"KL",NA,FALSE
2003,6538,1,2003-05-25,"KL",2003-08-03,FALSE
2003,6617,1,2003-05-24,"KL",2003-08-02,FALSE
2003,7115,0,NA,"KL",NA,FALSE
2003,7609,1,2003-04-24,"KL",2003-07-03,FALSE
2003,7827,0,NA,"KL",NA,FALSE
2003,5651,0,NA,"SU",NA,FALSE
2003,5682,1,2003-05-16,"SU",2003-07-25,FALSE
2003,5696,1,2003-04-12,"SU",2003-06-21,FALSE
2003,5724,1,2003-05-08,"SU",2003-07-17,FALSE
2003,5725,1,2003-04-17,"SU",2003-06-26,FALSE
2003,5749,1,2003-05-02,"SU",2003-07-11,FALSE
2003,5751,1,2003-04-19,"SU",2003-06-28,FALSE
2003,5751,1,2003-06-02,"SU",2003-08-11,FALSE
2003,5766,0,NA,"SU",NA,FALSE
2003,5856,1,2003-05-21,"SU",2003-07-30,FALSE
2003,5856,1,2003-07-09,"SU",2003-09-17,TRUE
2003,5924,0,NA,"SU",NA,FALSE
2003,5957,0,NA,"SU",NA,FALSE
2003,6338,0,NA,"SU",NA,FALSE
2003,6342,1,2003-04-26,"SU",2003-07-05,FALSE
2003,6347,1,2003-04-27,"SU",2003-07-06,FALSE
2003,6348,1,2003-03-28,"SU",2003-06-06,FALSE
2003,6373,1,2003-06-03,"SU",2003-08-12,FALSE
2003,6398,1,2003-05-10,"SU",2003-07-19,FALSE
2003,6458,1,2003-05-06,"SU",2003-07-15,FALSE
2003,6495,1,2003-04-11,"SU",2003-06-20,FALSE
2003,6506,1,2003-04-30,"SU",2003-07-09,FALSE
2003,6508,1,2003-05-03,"SU",2003-07-12,FALSE
2003,6526,1,2003-05-25,"SU",2003-08-03,FALSE
2003,7068,1,2003-05-20,"SU",2003-07-29,FALSE
2003,7278,1,2003-05-19,"SU",2003-07-28,FALSE
2003,7553,0,NA,"SU",NA,FALSE
2003,7643,1,2003-05-22,"SU",2003-07-31,FALSE
2003,7768,1,2003-04-27,"SU",2003-07-06,FALSE
2003,8513,1,2003-06-05,"SU",2003-08-14,FALSE
2004,5952,1,2004-04-24,"KL",2004-07-03,FALSE
2004,5986,1,2004-05-05,"KL",2004-07-14,FALSE
2004,6002,1,2004-05-15,"KL",2004-07-24,FALSE
2004,6041,1,2004-05-13,"KL",2004-07-22,FALSE
2004,6055,1,2004-05-14,"KL",2004-07-23,FALSE
2004,6057,1,2004-05-08,"KL",2004-07-17,FALSE
2004,6071,1,2004-05-07,"KL",2004-07-16,FALSE
2004,6072,1,2004-05-03,"KL",2004-07-12,FALSE
2004,6236,1,2004-05-14,"KL",2004-07-23,FALSE
2004,6272,1,2004-05-17,"KL",2004-07-26,FALSE
2004,6359,0,NA,"KL",NA,FALSE
2004,6362,1,2004-05-04,"KL",2004-07-13,FALSE
2004,6383,0,NA,"KL",NA,FALSE
2004,6390,1,2004-05-15,"KL",2004-07-24,FALSE
2004,6392,1,2004-05-09,"KL",2004-07-18,FALSE
2004,6408,1,2004-05-19,"KL",2004-07-28,FALSE
2004,6424,1,2004-05-18,"KL",2004-07-27,FALSE
2004,6500,1,2004-06-01,"KL",2004-08-10,FALSE
2004,6501,1,2004-04-29,"KL",2004-07-08,FALSE
2004,6529,0,NA,"KL",NA,FALSE
2004,6532,1,2004-04-29,"KL",2004-07-08,FALSE
2004,6538,1,2004-04-26,"KL",2004-07-05,FALSE
2004,6617,1,2004-04-19,"KL",2004-06-28,FALSE
2004,6868,1,2004-05-22,"KL",2004-07-31,FALSE
2004,7115,0,NA,"KL",NA,FALSE
2004,7609,1,2004-04-19,"KL",2004-06-28,FALSE
2004,7827,1,2004-05-01,"KL",2004-07-10,FALSE
2004,5919,0,NA,"SU",NA,FALSE
2004,5924,1,2004-04-28,"SU",2004-07-07,FALSE
2004,5957,1,2004-05-07,"SU",2004-07-16,FALSE
2004,5959,1,2004-05-04,"SU",2004-07-13,FALSE
2004,6338,1,2004-05-07,"SU",2004-07-16,FALSE
2004,6338,1,2004-06-23,"SU",2004-09-01,TRUE
2004,6342,1,2004-04-26,"SU",2004-07-05,FALSE
2004,6346,0,NA,"SU",NA,FALSE
2004,6347,1,2004-06-01,"SU",2004-08-10,FALSE
2004,6348,1,2004-04-15,"SU",2004-06-24,FALSE
2004,6398,1,2004-05-10,"SU",2004-07-19,FALSE
2004,6458,1,2004-05-15,"SU",2004-07-24,FALSE
2004,6495,1,2004-04-20,"SU",2004-06-29,FALSE
2004,6502,1,2004-05-11,"SU",2004-07-20,FALSE
2004,6508,1,2004-05-08,"SU",2004-07-17,FALSE
2004,6526,1,2004-04-10,"SU",2004-06-19,FALSE
2004,6569,1,2004-05-23,"SU",2004-08-01,FALSE
2004,6760,1,2004-06-16,"SU",2004-08-25,TRUE
2004,6834,1,2004-04-24,"SU",2004-07-03,FALSE
2004,6953,1,2004-06-02,"SU",2004-08-11,FALSE
2004,7068,1,2004-04-30,"SU",2004-07-09,FALSE
2004,7172,0,NA,"SU",NA,FALSE
2004,7278,1,2004-05-17,"SU",2004-07-26,FALSE
2004,7387,0,NA,"SU",NA,FALSE
2004,7423,0,NA,"SU",NA,FALSE
2004,7643,1,2004-05-31,"SU",2004-08-09,FALSE
2004,7768,1,2004-05-02,"SU",2004-07-11,FALSE
2004,7884,0,NA,"SU",NA,FALSE
2004,7926,0,NA,"SU",NA,FALSE
2004,8513,1,2004-05-11,"SU",2004-07-20,FALSE
2005,6359,1,2005-04-25,"KL",2005-07-04,FALSE
2005,6390,1,2005-05-15,"KL",2005-07-24,FALSE
2005,6391,1,2005-05-31,"KL",2005-08-09,FALSE
2005,6392,1,2005-05-24,"KL",2005-08-02,FALSE
2005,6424,1,2005-06-20,"KL",2005-08-29,TRUE
2005,6500,1,2005-07-24,"KL",2005-10-02,TRUE
2005,6501,1,2005-05-07,"KL",2005-07-16,FALSE
2005,6501,1,2005-07-19,"KL",2005-09-27,TRUE
2005,6507,1,2005-06-13,"KL",2005-08-22,TRUE
2005,6529,1,2005-05-17,"KL",2005-07-26,FALSE
2005,6538,1,2005-04-25,"KL",2005-07-04,FALSE
2005,6538,1,2005-06-29,"KL",2005-09-07,TRUE
2005,6617,1,2005-06-11,"KL",2005-08-20,TRUE
2005,6956,1,2005-07-11,"KL",2005-09-19,TRUE
2005,7092,1,2005-07-19,"KL",2005-09-27,TRUE
2005,7115,1,2005-07-12,"KL",2005-09-20,TRUE
2005,7148,1,2005-06-14,"KL",2005-08-23,TRUE
2005,7609,1,2005-07-04,"KL",2005-09-12,TRUE
2005,7827,1,2005-08-19,"KL",2005-10-28,TRUE
2005,7833,1,2005-06-15,"KL",2005-08-24,TRUE
2005,8576,1,2005-07-20,"KL",2005-09-28,TRUE
2005,8727,1,2005-06-09,"KL",2005-08-18,TRUE
2005,6342,1,2005-05-12,"SU",2005-07-21,FALSE
2005,6346,1,2005-05-20,"SU",2005-07-29,FALSE
2005,6347,1,2005-05-11,"SU",2005-07-20,FALSE
2005,6348,1,2005-05-10,"SU",2005-07-19,FALSE
2005,6458,1,2005-07-10,"SU",2005-09-18,TRUE
2005,6495,1,2005-08-21,"SU",2005-10-30,TRUE
2005,6516,0,NA,"SU",NA,FALSE
2005,6569,1,2005-05-21,"SU",2005-07-30,FALSE
2005,6760,1,2005-05-20,"SU",2005-07-29,FALSE
2005,6954,1,2005-05-13,"SU",2005-07-22,FALSE
2005,7025,1,2005-06-07,"SU",2005-08-16,FALSE
2005,7068,1,2005-05-06,"SU",2005-07-15,FALSE
2005,7135,0,NA,"SU",NA,FALSE
2005,7172,1,2005-07-01,"SU",2005-09-09,TRUE
2005,7278,1,2005-06-06,"SU",2005-08-15,FALSE
2005,7307,1,2005-05-31,"SU",2005-08-09,FALSE
2005,7387,1,2005-06-02,"SU",2005-08-11,FALSE
2005,7553,1,2005-06-24,"SU",2005-09-02,TRUE
2005,7584,1,2005-06-04,"SU",2005-08-13,FALSE
2005,7768,1,2005-05-16,"SU",2005-07-25,FALSE
2005,7884,1,2005-05-10,"SU",2005-07-19,FALSE
2005,7884,1,2005-07-12,"SU",2005-09-20,TRUE
2005,7926,1,2005-07-08,"SU",2005-09-16,TRUE
2005,8398,1,2005-06-04,"SU",2005-08-13,FALSE
2005,8443,1,2005-08-13,"SU",2005-10-22,TRUE
2005,8513,1,2005-06-16,"SU",2005-08-25,TRUE
2006,5680,0,NA,"CH",NA,FALSE
2006,6630,0,NA,"CH",NA,FALSE
2006,6638,0,NA,"CH",NA,FALSE
2006,6661,0,NA,"CH",NA,FALSE
2006,6728,0,NA,"CH",NA,FALSE
2006,6732,0,NA,"CH",NA,FALSE
2006,6836,0,NA,"CH",NA,FALSE
2006,6859,1,2006-05-14,"CH",2006-07-23,FALSE
2006,6863,0,NA,"CH",NA,FALSE
2006,6885,0,NA,"CH",NA,FALSE
2006,6926,1,2006-05-16,"CH",2006-07-25,FALSE
2006,6931,1,2006-05-07,"CH",2006-07-16,FALSE
2006,6945,0,NA,"CH",NA,FALSE
2006,6961,0,NA,"CH",NA,FALSE
2006,6976,0,NA,"CH",NA,FALSE
2006,6988,1,2006-04-22,"CH",2006-07-01,FALSE
2006,6997,1,2006-05-06,"CH",2006-07-15,FALSE
2006,7005,1,2006-05-11,"CH",2006-07-20,FALSE
2006,7050,0,NA,"CH",NA,FALSE
2006,7062,0,NA,"CH",NA,FALSE
2006,7101,0,NA,"CH",NA,FALSE
2006,7137,1,2006-05-05,"CH",2006-07-14,FALSE
2006,7265,1,2006-05-15,"CH",2006-07-24,FALSE
2006,7364,1,2006-05-02,"CH",2006-07-11,FALSE
2006,7374,0,NA,"CH",NA,FALSE
2006,7449,1,2006-05-01,"CH",2006-07-10,FALSE
2006,7570,1,2006-04-29,"CH",2006-07-08,FALSE
2006,7576,1,2006-05-15,"CH",2006-07-24,FALSE
2006,7628,1,2006-05-11,"CH",2006-07-20,FALSE
2006,8095,0,NA,"CH",NA,FALSE
2006,8417,0,NA,"CH",NA,FALSE
2006,8462,1,2006-05-07,"CH",2006-07-16,FALSE
2006,8476,1,2006-04-30,"CH",2006-07-09,FALSE
2006,8505,1,2006-05-10,"CH",2006-07-19,FALSE
2006,8575,0,NA,"CH",NA,FALSE
2006,8636,1,2006-05-12,"CH",2006-07-21,FALSE
2006,8657,1,2006-05-07,"CH",2006-07-16,FALSE
2006,8693,1,2006-05-05,"CH",2006-07-14,FALSE
2006,10061,0,NA,"CH",NA,FALSE
2006,10062,0,NA,"CH",NA,FALSE
2006,10065,0,NA,"CH",NA,FALSE
2006,10082,1,2006-04-27,"CH",2006-07-06,FALSE
2006,10086,0,NA,"CH",NA,FALSE
2006,10125,0,NA,"CH",NA,FALSE
2006,10228,0,NA,"CH",NA,FALSE
2006,10262,0,NA,"CH",NA,FALSE
2006,10693,0,NA,"CH",NA,FALSE
2006,10713,1,2006-04-25,"CH",2006-07-04,FALSE
2006,6529,0,NA,"KL",NA,FALSE
2006,6532,0,NA,"KL",NA,FALSE
2006,6541,0,NA,"KL",NA,FALSE
2006,6543,0,NA,"KL",NA,FALSE
2006,6617,1,2006-03-14,"KL",2006-05-23,FALSE
2006,6684,1,2006-03-28,"KL",2006-06-06,FALSE
2006,6868,1,2006-03-22,"KL",2006-05-31,FALSE
2006,6882,1,2006-03-28,"KL",2006-06-06,FALSE
2006,6956,1,2006-03-11,"KL",2006-05-20,FALSE
2006,7055,0,NA,"KL",NA,FALSE
2006,7092,1,2006-03-25,"KL",2006-06-03,FALSE
2006,7115,1,2006-03-25,"KL",2006-06-03,FALSE
2006,7136,1,2006-05-13,"KL",2006-07-22,FALSE
2006,7148,1,2006-04-11,"KL",2006-06-20,FALSE
2006,7177,1,2006-03-25,"KL",2006-06-03,FALSE
2006,7199,0,NA,"KL",NA,FALSE
2006,7291,1,2006-04-02,"KL",2006-06-11,FALSE
2006,7451,1,2006-03-17,"KL",2006-05-26,FALSE
2006,7603,0,NA,"KL",NA,FALSE
2006,7609,1,2006-02-23,"KL",2006-05-04,FALSE
2006,7704,1,2006-04-18,"KL",2006-06-27,FALSE
2006,7827,1,2006-05-04,"KL",2006-07-13,FALSE
2006,7828,1,2006-03-31,"KL",2006-06-09,FALSE
2006,7833,1,2006-03-24,"KL",2006-06-02,FALSE
2006,7836,1,2006-04-28,"KL",2006-07-07,FALSE
2006,7894,1,2006-04-04,"KL",2006-06-13,FALSE
2006,8330,1,2006-03-31,"KL",2006-06-09,FALSE
2006,8572,1,2006-04-02,"KL",2006-06-11,FALSE
2006,8576,1,2006-03-20,"KL",2006-05-29,FALSE
2006,8619,0,NA,"KL",NA,FALSE
2006,8648,1,2006-03-31,"KL",2006-06-09,FALSE
2006,8727,1,2006-03-17,"KL",2006-05-26,FALSE
2006,8727,1,2006-05-02,"KL",2006-07-11,FALSE
2006,8733,0,NA,"KL",NA,FALSE
2006,10131,1,2006-04-30,"KL",2006-07-09,FALSE
2006,10137,1,2006-03-31,"KL",2006-06-09,FALSE
2006,10140,1,2006-03-21,"KL",2006-05-30,FALSE
2006,10181,1,2006-04-13,"KL",2006-06-22,FALSE
2006,10182,0,NA,"KL",NA,FALSE
2006,10183,0,NA,"KL",NA,FALSE
2006,6632,0,NA,"SU",NA,FALSE
2006,6760,1,2006-02-26,"SU",2006-05-07,FALSE
2006,6760,1,2006-05-07,"SU",2006-07-16,FALSE
2006,6834,1,2006-03-26,"SU",2006-06-04,FALSE
2006,6942,1,2006-04-26,"SU",2006-07-05,FALSE
2006,6954,1,2006-04-21,"SU",2006-06-30,FALSE
2006,7028,0,NA,"SU",NA,FALSE
2006,7074,0,NA,"SU",NA,FALSE
2006,7088,1,2006-04-26,"SU",2006-07-05,FALSE
2006,7135,1,2006-04-22,"SU",2006-07-01,FALSE
2006,7172,1,2006-05-12,"SU",2006-07-21,FALSE
2006,7193,0,NA,"SU",NA,FALSE
2006,7278,1,2006-03-15,"SU",2006-05-24,FALSE
2006,7278,1,2006-04-28,"SU",2006-07-07,FALSE
2006,7307,1,2006-03-10,"SU",2006-05-19,FALSE
2006,7387,1,2006-03-22,"SU",2006-05-31,FALSE
2006,7423,1,2006-02-23,"SU",2006-05-04,FALSE
2006,7553,1,2006-03-28,"SU",2006-06-06,FALSE
2006,7553,1,2006-05-29,"SU",2006-08-07,FALSE
2006,7584,1,2006-04-04,"SU",2006-06-13,FALSE
2006,7643,1,2006-04-22,"SU",2006-07-01,FALSE
2006,7727,1,2006-04-16,"SU",2006-06-25,FALSE
2006,7768,1,2006-03-13,"SU",2006-05-22,FALSE
2006,7768,1,2006-05-11,"SU",2006-07-20,FALSE
2006,7846,1,2006-05-03,"SU",2006-07-12,FALSE
2006,7884,1,2006-04-02,"SU",2006-06-11,FALSE
2006,7915,0,NA,"SU",NA,FALSE
2006,7926,1,2006-03-20,"SU",2006-05-29,FALSE
2006,8398,1,2006-04-12,"SU",2006-06-21,FALSE
2006,8443,1,2006-03-31,"SU",2006-06-09,FALSE
2006,8513,1,2006-04-21,"SU",2006-06-30,FALSE
2006,8579,1,2006-03-26,"SU",2006-06-04,FALSE
2006,10133,1,2006-04-09,"SU",2006-06-18,FALSE
2006,10134,1,2006-04-17,"SU",2006-06-26,FALSE
2006,10139,1,2006-04-25,"SU",2006-07-04,FALSE
2007,7137,0,NA,"CH",NA,FALSE
2007,7169,0,NA,"CH",NA,FALSE
2007,7208,0,NA,"CH",NA,FALSE
2007,7265,0,NA,"CH",NA,FALSE
2007,7332,0,NA,"CH",NA,FALSE
2007,7355,0,NA,"CH",NA,FALSE
2007,7491,0,NA,"CH",NA,FALSE
2007,7628,1,2007-05-29,"CH",2007-08-07,FALSE
2007,7655,0,NA,"CH",NA,FALSE
2007,7786,0,NA,"CH",NA,FALSE
2007,8407,1,2007-07-15,"CH",2007-09-23,TRUE
2007,8462,1,2007-07-24,"CH",2007-10-02,TRUE
2007,8505,0,NA,"CH",NA,FALSE
2007,8575,1,2007-05-30,"CH",2007-08-08,FALSE
2007,8588,1,2007-06-29,"CH",2007-09-07,TRUE
2007,8638,0,NA,"CH",NA,FALSE
2007,8657,1,2007-05-15,"CH",2007-07-24,FALSE
2007,8693,1,2007-05-12,"CH",2007-07-21,FALSE
2007,8825,1,2007-06-05,"CH",2007-08-14,FALSE
