"year","gr","squirrel_id","sex","breed_status","age_class"
1998,"KL",5152,"M",0,"juvenile"
1999,"KL",5152,"M",1,"yearling"
2000,"KL",5152,"M",1,"adult"
2001,"KL",5152,"M",1,"adult"
1999,"KL",5153,"M",1,"yearling"
2000,"KL",5153,"M",1,"adult"
2001,"KL",5153,"M",1,"adult"
2001,"SU",5155,"M",1,"yearling"
2001,"SU",5157,"M",0,"juvenile"
2001,"KL",5158,"M",0,"juvenile"
1998,"KL",5159,"M",0,"juvenile"
1999,"KL",5159,"M",1,"yearling"
2000,"KL",5159,"M",1,"adult"
2001,"KL",5159,"M",1,"adult"
2001,"KL",5161,"M",1,"yearling"
2001,"LL",5162,"M",0,"yearling"
1998,"SU",5163,"M",0,"juvenile"
1999,"SU",5163,"M",1,"yearling"
2000,"SU",5163,"M",1,"adult"
2001,"SU",5163,"M",1,"adult"
1999,"LL",5164,"M",0,"juvenile"
2000,"LL",5164,"M",0,"yearling"
2001,"LL",5164,"M",1,"adult"
1998,"LL",5167,"M",1,"yearling"
1999,"LL",5167,"M",1,"adult"
2000,"LL",5167,"M",1,"adult"
2001,"LL",5167,"M",1,"adult"
1999,"SU",5168,"M",1,"yearling"
2000,"SU",5168,"M",1,"adult"
2001,"SU",5168,"M",1,"adult"
1999,"LL",5172,"M",0,"juvenile"
2000,"LL",5172,"M",1,"yearling"
2001,"LL",5172,"M",1,"adult"
1999,"LL",5174,"M",1,"yearling"
2000,"LL",5174,"M",1,"adult"
2001,"LL",5174,"M",1,"adult"
1999,"LL",5177,"M",1,"yearling"
2001,"LL",5177,"M",0,"adult"
1999,"LL",5178,"M",1,"yearling"
2000,"LL",5178,"M",1,"adult"
2001,"LL",5178,"M",1,"adult"
2001,"SU",5180,"M",0,"juvenile"
2001,"LL",5181,"M",0,"yearling"
1996,"KL",5191,"M",0,"juvenile"
1997,"KL",5191,"M",1,"yearling"
2001,"EN",5191,"M",0,"adult"
2000,"LL",5192,"M",1,"adult"
2001,"UL",5192,"M",0,"adult"
1999,"LL",5193,"M",0,"yearling"
2000,"LL",5193,"M",1,"adult"
2001,"LL",5193,"M",0,"adult"
1996,"SU",5195,"M",0,"yearling"
1997,"KL",5195,"M",1,"adult"
1998,"SU",5195,"M",1,"adult"
1999,"SU",5195,"M",1,"adult"
2000,"SU",5195,"M",1,"adult"
2001,"SU",5195,"M",1,"adult"
1998,"KL",5196,"M",0,"juvenile"
1999,"KL",5196,"M",1,"yearling"
2000,"KL",5196,"M",1,"adult"
2001,"KL",5196,"M",1,"adult"
1996,"EN",5197,"M",1,"yearling"
2001,"EN",5197,"M",0,"adult"
2002,"EN",5197,"M",1,"adult"
2000,"AG",5198,"M",1,"yearling"
2002,"AG",5198,"M",0,"adult"
2001,"LL",5200,"M",0,"yearling"
2001,"LR",5204,"M",0,"yearling"
2002,"LR",5204,"M",1,"adult"
2002,"EN",5207,"M",1,"yearling"
2002,"UR",5208,"M",0,"yearling"
1999,"LL",5209,"M",0,"yearling"
2002,"UR",5209,"M",1,"adult"
2002,"LL",5210,"M",1,"adult"
2002,"UR",5211,"M",1,"yearling"
2002,"LR",5212,"M",1,"yearling"
2002,"UR",5213,"M",1,"yearling"
2002,"KL",5227,"M",1,"yearling"
1999,"SU",5230,"M",0,"adult"
1999,"LL",5238,"M",0,"yearling"
2000,"KL",5238,"M",1,"adult"
2002,"KL",5238,"M",1,"adult"
2002,"SU",5240,"M",1,"yearling"
1993,"KL",5241,"M",0,"juvenile"
1994,"KL",5241,"M",1,"yearling"
1995,"KL",5241,"M",1,"adult"
1996,"KL",5241,"M",1,"adult"
1997,"KL",5241,"M",1,"adult"
1998,"KL",5241,"M",1,"adult"
1999,"KL",5241,"M",1,"adult"
2000,"KL",5241,"M",1,"adult"
2001,"KL",5241,"M",1,"adult"
2002,"KL",5241,"M",1,"adult"
2002,"EN",5244,"M",1,"yearling"
1993,"SU",5250,"M",0,"juvenile"
1994,"SU",5250,"M",1,"yearling"
1995,"SU",5250,"M",1,"adult"
1996,"SU",5250,"M",1,"adult"
1997,"SU",5250,"M",1,"adult"
1998,"SU",5250,"M",1,"adult"
1999,"SU",5250,"M",1,"adult"
2000,"SU",5250,"M",0,"adult"
2001,"SU",5250,"M",1,"adult"
2002,"SU",5250,"M",1,"adult"
1998,"KL",5251,"M",0,"juvenile"
1999,"KL",5251,"M",1,"yearling"
2000,"KL",5251,"M",1,"adult"
2001,"KL",5251,"M",1,"adult"
2002,"KL",5251,"M",1,"adult"
2000,"SU",5252,"M",1,"yearling"
2002,"SU",5256,"M",1,"yearling"
2002,"KL",5263,"M",1,"yearling"
2001,"SU",5265,"M",1,"yearling"
2002,"SU",5265,"M",1,"adult"
2001,"SU",5266,"M",0,"juvenile"
2002,"SU",5266,"M",1,"yearling"
1999,"KL",5267,"M",0,"yearling"
2000,"KL",5267,"M",1,"adult"
2001,"KL",5267,"M",1,"adult"
2002,"KL",5267,"M",1,"adult"
1999,"SU",5285,"M",1,"yearling"
2000,"SU",5285,"M",1,"adult"
2001,"SU",5285,"M",1,"adult"
2002,"SU",5285,"M",1,"adult"
1996,"KL",5317,"M",1,"yearling"
1997,"KL",5317,"M",1,"adult"
1998,"KL",5317,"M",1,"adult"
1999,"KL",5317,"M",1,"adult"
2000,"KL",5317,"M",1,"adult"
2001,"KL",5317,"M",1,"adult"
2002,"KL",5317,"M",1,"adult"
2002,"AG",5320,"M",0,"yearling"
1998,"SU",5347,"M",0,"yearling"
1999,"SU",5347,"M",1,"adult"
2000,"SU",5347,"M",1,"adult"
2001,"SU",5347,"M",1,"adult"
2002,"SU",5347,"M",1,"adult"
2002,"KL",5356,"M",0,"juvenile"
1998,"KL",5360,"M",0,"juvenile"
1995,"SU",5361,"M",0,"yearling"
1996,"SU",5361,"M",1,"adult"
1997,"SU",5361,"M",1,"adult"
1998,"SU",5361,"M",1,"adult"
1999,"SU",5361,"M",1,"adult"
2000,"SU",5361,"M",1,"adult"
2001,"SU",5361,"M",1,"adult"
2002,"SU",5361,"M",1,"adult"
1999,"KL",5362,"M",1,"yearling"
2000,"KL",5362,"M",1,"adult"
2001,"KL",5362,"M",1,"adult"
2002,"KL",5362,"M",1,"adult"
2002,"SU",5363,"M",0,"juvenile"
1998,"KL",5364,"M",1,"yearling"
1999,"KL",5364,"M",1,"adult"
2000,"KL",5364,"M",1,"adult"
2001,"KL",5364,"M",1,"adult"
2002,"KL",5364,"M",1,"adult"
1999,"SU",5365,"M",1,"yearling"
2000,"SU",5365,"M",1,"adult"
2001,"SU",5365,"M",1,"adult"
2002,"SU",5365,"M",1,"adult"
2002,"KL",5366,"M",0,"juvenile"
2002,"SU",5368,"M",0,"juvenile"
2002,"KL",5371,"M",0,"yearling"
2002,"KL",5374,"M",0,"yearling"
2002,"KL",5376,"M",0,"juvenile"
2002,"KL",5377,"M",0,"juvenile"
2002,"SU",5385,"M",0,"juvenile"
2002,"SU",5387,"M",1,"juvenile"
2002,"EN",5391,"M",1,"juvenile"
2000,"AG",5393,"M",0,"yearling"
2002,"AG",5393,"M",1,"adult"
2002,"KL",5400,"M",0,"juvenile"
2002,"KL",5402,"M",0,"juvenile"
2002,"KL",5403,"M",0,"juvenile"
2002,"SU",5404,"M",0,"juvenile"
2002,"KL",5409,"M",0,"juvenile"
1997,"SU",5411,"M",1,"adult"
1999,"SU",5411,"M",1,"adult"
2000,"SU",5411,"M",1,"adult"
2001,"SU",5411,"M",1,"adult"
2002,"SU",5411,"M",1,"adult"
2000,"LL",5412,"M",0,"yearling"
2001,"LL",5412,"M",0,"adult"
2002,"LL",5412,"M",0,"adult"
1998,"KL",5414,"M",0,"yearling"
1999,"KL",5414,"M",1,"adult"
2000,"KL",5414,"M",1,"adult"
2001,"KL",5414,"M",1,"adult"
2002,"KL",5414,"M",1,"adult"
2002,"LL",5416,"M",0,"yearling"
2002,"LL",5417,"M",0,"juvenile"
1999,"LL",5419,"M",1,"yearling"
2000,"LL",5419,"M",0,"adult"
2001,"LL",5419,"M",1,"adult"
2002,"LL",5419,"M",0,"adult"
2001,"KL",5423,"M",0,"juvenile"
2002,"KL",5423,"M",1,"yearling"
2002,"AG",5424,"M",0,"yearling"
2002,"SX",5429,"M",0,"yearling"
2002,"KL",5431,"M",0,"juvenile"
2002,"AG",5436,"M",0,"yearling"
2002,"SU",5438,"M",0,"juvenile"
2002,"SX",5439,"M",0,"yearling"
2002,"SX",5440,"M",0,"yearling"
2002,"LL",5442,"M",0,"juvenile"
2002,"AG",5444,"M",0,"yearling"
2002,"AG",5448,"M",0,"yearling"
2002,"AG",5451,"M",0,"yearling"
1998,"LL",5452,"M",0,"juvenile"
1999,"LL",5452,"M",1,"yearling"
2000,"LL",5452,"M",1,"adult"
2001,"LL",5452,"M",1,"adult"
2002,"LL",5452,"M",0,"adult"
1999,"LL",5455,"M",0,"yearling"
2000,"LL",5455,"M",1,"adult"
2001,"LL",5455,"M",0,"adult"
2002,"LL",5455,"M",0,"adult"
2002,"SU",5456,"M",1,"juvenile"
2001,"LL",5457,"M",0,"juvenile"
2002,"LL",5457,"M",1,"yearling"
2002,"LL",5458,"M",1,"yearling"
2002,"LL",5459,"M",0,"yearling"
2002,"LL",5464,"M",0,"yearling"
2002,"KL",5467,"M",0,"yearling"
2001,"SU",5470,"M",0,"juvenile"
2002,"SU",5470,"M",1,"yearling"
2002,"KL",5471,"M",1,"yearling"
1998,"SU",5472,"M",0,"juvenile"
1999,"SU",5472,"M",1,"yearling"
2000,"SU",5472,"M",1,"adult"
2001,"SU",5472,"M",1,"adult"
2002,"SU",5472,"M",1,"adult"
1999,"SU",5473,"M",1,"yearling"
2000,"SU",5473,"M",1,"adult"
2001,"SU",5473,"M",1,"adult"
2002,"SU",5473,"M",1,"adult"
2002,"SU",5474,"M",0,"juvenile"
2002,"KL",5478,"M",0,"juvenile"
2002,"KL",5481,"M",0,"juvenile"
1998,"SU",5483,"M",0,"yearling"
1999,"SU",5483,"M",0,"adult"
2000,"SU",5483,"M",1,"adult"
2001,"SU",5483,"M",1,"adult"
2002,"SU",5483,"M",1,"adult"
1996,"LL",5484,"M",1,"yearling"
1997,"LL",5484,"M",1,"adult"
1998,"LL",5484,"M",1,"adult"
1999,"LL",5484,"M",1,"adult"
2000,"LL",5484,"M",1,"adult"
2001,"LL",5484,"M",0,"adult"
2002,"LL",5484,"M",0,"adult"
1999,"SU",5485,"M",0,"yearling"
2000,"SU",5485,"M",1,"adult"
2001,"SU",5485,"M",1,"adult"
2002,"SU",5485,"M",1,"adult"
2000,"LL",5486,"M",0,"yearling"
2001,"LL",5486,"M",1,"adult"
2002,"LL",5486,"M",0,"adult"
2001,"KL",5489,"M",0,"yearling"
2002,"KL",5489,"M",1,"adult"
2002,"SU",5492,"M",1,"yearling"
2002,"SU",5493,"M",0,"juvenile"
2002,"SU",5495,"M",0,"juvenile"
1996,"SU",5499,"M",1,"yearling"
1997,"SU",5499,"M",1,"adult"
1998,"SU",5499,"M",1,"adult"
1999,"SU",5499,"M",1,"adult"
2000,"SU",5499,"M",1,"adult"
2001,"SU",5499,"M",1,"adult"
2002,"SU",5499,"M",1,"adult"
1996,"SU",5500,"M",1,"yearling"
1997,"SU",5500,"M",1,"adult"
1998,"SU",5500,"M",1,"adult"
1999,"SU",5500,"M",1,"adult"
2000,"SU",5500,"M",1,"adult"
2001,"SU",5500,"M",1,"adult"
2002,"SU",5500,"M",1,"adult"
1995,"KL",5501,"M",0,"juvenile"
1996,"KL",5501,"M",1,"yearling"
1997,"KL",5501,"M",1,"adult"
1998,"KL",5501,"M",1,"adult"
1999,"KL",5501,"M",1,"adult"
2000,"KL",5501,"M",1,"adult"
2001,"KL",5501,"M",1,"adult"
2002,"KL",5501,"M",1,"adult"
1997,"LL",5502,"M",0,"yearling"
1998,"LL",5502,"M",1,"adult"
1999,"LL",5502,"M",1,"adult"
2000,"LL",5502,"M",1,"adult"
2001,"LL",5502,"M",1,"adult"
2002,"LL",5502,"M",0,"adult"
1999,"SU",5503,"M",1,"yearling"
2000,"SU",5503,"M",1,"adult"
2001,"SU",5503,"M",1,"adult"
2002,"SU",5503,"M",1,"adult"
2001,"SU",5506,"M",0,"juvenile"
2002,"SU",5506,"M",1,"yearling"
2001,"SU",5507,"M",1,"yearling"
2002,"SU",5507,"M",1,"adult"
2001,"SU",5508,"M",0,"yearling"
2002,"SU",5508,"M",1,"adult"
2002,"SU",5509,"M",0,"juvenile"
2002,"KL",5510,"M",0,"juvenile"
1998,"LL",5512,"M",0,"yearling"
1999,"LL",5512,"M",1,"adult"
2000,"LL",5512,"M",1,"adult"
2001,"LL",5512,"M",1,"adult"
2002,"LL",5512,"M",0,"adult"
2001,"KL",5515,"M",1,"yearling"
2002,"KL",5515,"M",1,"adult"
1999,"KL",5516,"M",0,"yearling"
2000,"KL",5516,"M",1,"adult"
2001,"KL",5516,"M",1,"adult"
2002,"KL",5516,"M",1,"adult"
1997,"SU",5517,"M",0,"juvenile"
1998,"SU",5517,"M",1,"yearling"
1999,"SU",5517,"M",0,"adult"
2000,"SU",5517,"M",1,"adult"
2001,"SU",5517,"M",1,"adult"
2002,"SU",5517,"M",1,"adult"
2001,"LL",5519,"M",0,"yearling"
2002,"LL",5519,"M",0,"adult"
2002,"LL",5521,"M",0,"juvenile"
2002,"SU",5522,"M",0,"juvenile"
2002,"LL",5524,"M",0,"juvenile"
1998,"LL",5525,"M",0,"juvenile"
1999,"LL",5525,"M",1,"yearling"
2000,"LL",5525,"M",1,"adult"
2001,"LL",5525,"M",1,"adult"
2002,"LL",5525,"M",0,"adult"
1996,"SU",5527,"M",0,"juvenile"
1997,"KL",5527,"M",1,"yearling"
1998,"KL",5527,"M",1,"adult"
1999,"KL",5527,"M",0,"adult"
2000,"KL",5527,"M",1,"adult"
2001,"KL",5527,"M",1,"adult"
2002,"KL",5527,"M",1,"adult"
2002,"KL",5529,"M",0,"yearling"
2002,"LL",5530,"M",0,"yearling"
2002,"AG",5533,"M",0,"yearling"
2002,"KL",5537,"M",0,"juvenile"
2002,"KL",5538,"M",0,"yearling"
1999,"LL",5546,"M",0,"yearling"
2000,"LL",5546,"M",1,"adult"
2001,"LL",5546,"M",0,"adult"
2002,"LL",5546,"M",0,"adult"
1999,"LL",5548,"M",0,"yearling"
2000,"LL",5548,"M",1,"adult"
2002,"LL",5548,"M",0,"adult"
2001,"LL",5550,"M",0,"yearling"
2002,"LL",5550,"M",0,"adult"
2002,"UR",5552,"M",1,"yearling"
2002,"SX",5554,"M",0,"yearling"
1999,"SU",5563,"M",1,"yearling"
2000,"SU",5563,"M",1,"adult"
2001,"SU",5563,"M",1,"adult"
2002,"SU",5563,"M",1,"adult"
2002,"KL",5571,"M",0,"yearling"
2003,"KL",5571,"M",1,"adult"
1999,"SU",5572,"M",1,"yearling"
2000,"SU",5572,"M",1,"adult"
2001,"SU",5572,"M",1,"adult"
2002,"SU",5572,"M",1,"adult"
2003,"SU",5572,"M",1,"adult"
1999,"SU",5573,"M",0,"yearling"
2000,"SU",5573,"M",1,"adult"
2001,"SU",5573,"M",1,"adult"
2002,"SU",5573,"M",1,"adult"
2003,"SU",5573,"M",1,"adult"
2000,"KL",5574,"M",0,"juvenile"
2001,"KL",5574,"M",1,"yearling"
2003,"KL",5574,"M",1,"adult"
1999,"KL",5575,"M",1,"yearling"
2000,"KL",5575,"M",1,"adult"
2001,"KL",5575,"M",1,"adult"
2002,"KL",5575,"M",1,"adult"
2003,"KL",5575,"M",1,"adult"
2001,"KL",5576,"M",0,"juvenile"
2002,"KL",5576,"M",1,"yearling"
2003,"KL",5576,"M",1,"adult"
1998,"KL",5578,"M",0,"juvenile"
1999,"KL",5578,"M",1,"yearling"
2000,"KL",5578,"M",1,"adult"
2001,"KL",5578,"M",1,"adult"
2002,"KL",5578,"M",1,"adult"
2003,"KL",5578,"M",1,"adult"
2003,"KL",5579,"M",1,"adult"
1998,"SU",5580,"M",1,"yearling"
1999,"SU",5580,"M",0,"adult"
2000,"SU",5580,"M",1,"adult"
2001,"SU",5580,"M",1,"adult"
2002,"SU",5580,"M",1,"adult"
2003,"SU",5580,"M",1,"adult"
2002,"KL",5581,"M",0,"juvenile"
2003,"KL",5581,"M",1,"yearling"
1998,"SU",5582,"M",0,"juvenile"
1999,"KL",5582,"M",1,"yearling"
2000,"SU",5582,"M",1,"adult"
2001,"SU",5582,"M",1,"adult"
2002,"SU",5582,"M",1,"adult"
2003,"SU",5582,"M",1,"adult"
2002,"KL",5584,"M",0,"yearling"
2003,"KL",5584,"M",1,"adult"
1999,"KL",5602,"M",0,"yearling"
2000,"KL",5602,"M",1,"adult"
2001,"KL",5602,"M",1,"adult"
2002,"KL",5602,"M",0,"adult"
2003,"KL",5602,"M",1,"adult"
2000,"LL",5603,"M",0,"yearling"
2001,"LL",5603,"M",0,"adult"
2002,"LL",5603,"M",0,"adult"
2003,"LL",5603,"M",1,"adult"
2002,"LL",5604,"M",0,"yearling"
2003,"LL",5604,"M",1,"adult"
2003,"KL",5611,"M",1,"yearling"
2003,"LL",5612,"M",1,"yearling"
2003,"SX",5617,"M",0,"juvenile"
1997,"SU",5625,"M",0,"juvenile"
2003,"KL",5625,"M",1,"adult"
2001,"KL",5626,"M",0,"juvenile"
2002,"KL",5626,"M",1,"yearling"
2003,"KL",5626,"M",0,"adult"
2002,"KL",5629,"M",1,"yearling"
2003,"KL",5629,"M",1,"adult"
2001,"LL",5636,"M",0,"yearling"
2002,"LL",5636,"M",0,"adult"
2003,"LL",5636,"M",1,"adult"
2003,"KL",5639,"M",1,"yearling"
2003,"LL",5641,"M",0,"juvenile"
2003,"LL",5650,"M",1,"juvenile"
1996,"LL",5656,"M",0,"juvenile"
1997,"LL",5656,"M",1,"yearling"
1998,"LL",5656,"M",1,"adult"
1999,"LL",5656,"M",1,"adult"
2000,"LL",5656,"M",1,"adult"
2001,"LL",5656,"M",0,"adult"
2002,"LL",5656,"M",0,"adult"
2003,"LL",5656,"M",0,"adult"
2003,"LL",5659,"M",0,"juvenile"
2002,"LL",5664,"M",0,"yearling"
2003,"SU",5665,"M",0,"juvenile"
1996,"SU",5666,"M",1,"yearling"
1997,"SU",5666,"M",1,"adult"
1998,"SU",5666,"M",1,"adult"
1999,"SU",5666,"M",0,"adult"
2000,"SU",5666,"M",1,"adult"
2001,"SU",5666,"M",1,"adult"
2002,"SU",5666,"M",1,"adult"
2003,"SU",5666,"M",1,"adult"
2002,"LL",5673,"M",0,"yearling"
2003,"LL",5673,"M",1,"adult"
2003,"LL",5681,"M",0,"juvenile"
2003,"LL",5683,"M",0,"juvenile"
2002,"LL",5684,"M",0,"yearling"
2003,"LL",5684,"M",0,"adult"
2003,"AG",5685,"M",0,"yearling"
2003,"LL",5700,"M",0,"adult"
2003,"AG",5703,"M",0,"yearling"
2003,"LL",5710,"M",0,"juvenile"
2003,"LL",5711,"M",0,"juvenile"
1998,"LL",5731,"M",1,"yearling"
1999,"LL",5731,"M",1,"adult"
2000,"LL",5731,"M",1,"adult"
2001,"LL",5731,"M",0,"adult"
2002,"LL",5731,"M",0,"adult"
2003,"LL",5731,"M",0,"adult"
2003,"AG",5732,"M",0,"juvenile"
2003,"KL",5733,"M",0,"juvenile"
2003,"AG",5736,"M",1,"yearling"
2003,"AG",5737,"M",0,"yearling"
2003,"SU",5742,"M",0,"juvenile"
2003,"AG",5744,"M",0,"yearling"
2003,"AG",5745,"M",0,"yearling"
1998,"KL",5748,"M",0,"juvenile"
1999,"KL",5748,"M",1,"yearling"
2000,"KL",5748,"M",1,"adult"
2001,"KL",5748,"M",1,"adult"
2002,"KL",5748,"M",1,"adult"
2003,"KL",5748,"M",1,"adult"
2002,"SU",5753,"M",1,"yearling"
2003,"SU",5753,"M",1,"adult"
1998,"SU",5757,"M",0,"yearling"
1999,"SU",5757,"M",0,"adult"
2000,"SU",5757,"M",1,"adult"
2001,"SU",5757,"M",1,"adult"
2002,"SU",5757,"M",1,"adult"
2003,"SU",5757,"M",1,"adult"
2002,"SU",5758,"M",0,"yearling"
2003,"SU",5758,"M",1,"adult"
2003,"SU",5759,"M",0,"juvenile"
2003,"KL",5767,"M",0,"juvenile"
2003,"KL",5769,"M",1,"juvenile"
2003,"KL",5772,"M",0,"juvenile"
1995,"LL",5777,"M",0,"juvenile"
1996,"LL",5777,"M",1,"yearling"
1997,"LL",5777,"M",1,"adult"
1998,"LL",5777,"M",1,"adult"
2001,"LL",5777,"M",0,"adult"
2002,"LL",5777,"M",0,"adult"
2003,"LL",5777,"M",0,"adult"
1999,"LL",5778,"M",1,"yearling"
2000,"LL",5778,"M",0,"adult"
2001,"LL",5778,"M",1,"adult"
2002,"LL",5778,"M",0,"adult"
2003,"LL",5778,"M",1,"adult"
2003,"LL",5779,"M",0,"juvenile"
2003,"LL",5780,"M",0,"yearling"
1997,"LL",5783,"M",0,"yearling"
1999,"LL",5783,"M",1,"adult"
2000,"LL",5783,"M",1,"adult"
2001,"LL",5783,"M",1,"adult"
2002,"LL",5783,"M",0,"adult"
2003,"LL",5783,"M",1,"adult"
2003,"AG",5785,"M",0,"yearling"
2003,"AG",5787,"M",0,"yearling"
2003,"AG",5788,"M",0,"juvenile"
2003,"AG",5790,"M",0,"yearling"
2003,"AG",5791,"M",0,"yearling"
2003,"AG",5793,"M",0,"yearling"
2003,"AG",5794,"M",1,"juvenile"
2003,"AG",5795,"M",0,"yearling"
1999,"SU",5796,"M",1,"yearling"
2000,"SU",5796,"M",1,"adult"
2001,"SU",5796,"M",1,"adult"
2002,"SU",5796,"M",1,"adult"
2003,"SU",5796,"M",1,"adult"
2003,"AG",5798,"M",1,"yearling"
2003,"SX",5799,"M",0,"juvenile"
1998,"SX",5802,"M",1,"yearling"
2002,"SX",5802,"M",0,"adult"
2003,"SX",5802,"M",1,"adult"
1999,"SU",5803,"M",0,"juvenile"
2000,"SU",5803,"M",1,"yearling"
2001,"SU",5803,"M",1,"adult"
2002,"SU",5803,"M",1,"adult"
2003,"SU",5803,"M",1,"adult"
2000,"SU",5807,"M",1,"yearling"
2001,"SU",5807,"M",1,"adult"
2002,"SU",5807,"M",1,"adult"
2003,"SU",5807,"M",1,"adult"
2002,"AG",5811,"M",1,"yearling"
2003,"AG",5811,"M",1,"adult"
2002,"SX",5812,"M",0,"yearling"
2003,"SX",5812,"M",1,"adult"
2002,"AG",5814,"M",0,"yearling"
2003,"AG",5814,"M",1,"adult"
2003,"AG",5815,"M",0,"yearling"
1998,"LL",5818,"M",1,"yearling"
1999,"LL",5818,"M",1,"adult"
2000,"LL",5818,"M",1,"adult"
2001,"LL",5818,"M",1,"adult"
2002,"LL",5818,"M",1,"adult"
2003,"LL",5818,"M",1,"adult"
1999,"LL",5819,"M",1,"yearling"
2000,"LL",5819,"M",1,"adult"
2001,"LL",5819,"M",1,"adult"
2002,"LL",5819,"M",0,"adult"
2003,"LL",5819,"M",1,"adult"
1998,"SU",5820,"M",0,"yearling"
1999,"SU",5820,"M",0,"adult"
2000,"SU",5820,"M",1,"adult"
2001,"SU",5820,"M",1,"adult"
2002,"SU",5820,"M",1,"adult"
2003,"SU",5820,"M",1,"adult"
1999,"LL",5827,"M",0,"yearling"
2000,"LL",5827,"M",1,"adult"
2001,"LL",5827,"M",0,"adult"
2002,"LL",5827,"M",0,"adult"
2003,"LL",5827,"M",1,"adult"
2001,"LL",5831,"M",0,"yearling"
2002,"LL",5831,"M",0,"adult"
2003,"LL",5831,"M",1,"adult"
2002,"KL",5838,"M",0,"juvenile"
2003,"KL",5838,"M",1,"yearling"
2003,"KL",5840,"M",0,"yearling"
2003,"LL",5841,"M",0,"juvenile"
1999,"LL",5844,"M",1,"yearling"
2000,"LL",5844,"M",1,"adult"
2001,"LL",5844,"M",1,"adult"
2002,"LL",5844,"M",0,"adult"
2003,"LL",5844,"M",1,"adult"
2000,"LL",5845,"M",0,"yearling"
2001,"LL",5845,"M",1,"adult"
2002,"LL",5845,"M",0,"adult"
2003,"LL",5845,"M",0,"adult"
1996,"KL",5851,"M",0,"juvenile"
1997,"KL",5851,"M",1,"yearling"
1998,"KL",5851,"M",1,"adult"
1999,"KL",5851,"M",1,"adult"
2000,"KL",5851,"M",1,"adult"
2001,"KL",5851,"M",1,"adult"
2002,"KL",5851,"M",1,"adult"
2003,"KL",5851,"M",1,"adult"
1998,"KL",5852,"M",0,"juvenile"
1999,"KL",5852,"M",1,"yearling"
2000,"KL",5852,"M",1,"adult"
2001,"KL",5852,"M",1,"adult"
2002,"KL",5852,"M",1,"adult"
2003,"KL",5852,"M",1,"adult"
2003,"KL",5854,"M",0,"juvenile"
2002,"KL",5855,"M",0,"yearling"
2003,"KL",5855,"M",0,"adult"
1997,"KL",5857,"M",0,"juvenile"
1998,"KL",5857,"M",1,"yearling"
1999,"SU",5857,"M",1,"adult"
2000,"SU",5857,"M",1,"adult"
2001,"SU",5857,"M",0,"adult"
2002,"SU",5857,"M",1,"adult"
2003,"SU",5857,"M",1,"adult"
2002,"KL",5858,"M",1,"yearling"
2003,"KL",5858,"M",1,"adult"
2004,"KL",5858,"M",1,"adult"
1999,"SU",5859,"M",1,"yearling"
2000,"SU",5859,"M",1,"adult"
2001,"SU",5859,"M",1,"adult"
2002,"SU",5859,"M",1,"adult"
2003,"SU",5859,"M",1,"adult"
2004,"SU",5859,"M",1,"adult"
2002,"LL",5860,"M",0,"yearling"
2003,"LL",5860,"M",1,"adult"
2004,"LL",5860,"M",1,"adult"
2003,"LL",5862,"M",1,"yearling"
2004,"LL",5862,"M",1,"adult"
2003,"SU",5863,"M",0,"juvenile"
2004,"SU",5863,"M",1,"yearling"
2004,"LL",5864,"M",0,"yearling"
2002,"KL",5865,"M",0,"yearling"
2003,"KL",5865,"M",1,"adult"
2004,"KL",5865,"M",1,"adult"
1998,"KL",5866,"M",0,"juvenile"
1999,"KL",5866,"M",1,"yearling"
2000,"KL",5866,"M",1,"adult"
2001,"KL",5866,"M",1,"adult"
2002,"KL",5866,"M",1,"adult"
2003,"KL",5866,"M",1,"adult"
2004,"KL",5866,"M",1,"adult"
2002,"LL",5867,"M",0,"yearling"
2003,"LL",5867,"M",1,"adult"
2004,"LL",5867,"M",1,"adult"
2002,"KL",5868,"M",1,"yearling"
2003,"KL",5868,"M",1,"adult"
2004,"KL",5868,"M",1,"adult"
2003,"AG",5869,"M",0,"yearling"
2004,"AG",5869,"M",1,"adult"
2003,"AG",5870,"M",0,"juvenile"
2004,"AG",5870,"M",1,"yearling"
2004,"AG",5871,"M",1,"yearling"
2003,"AG",5872,"M",1,"yearling"
2004,"AG",5872,"M",1,"adult"
2002,"AG",5874,"M",0,"yearling"
2003,"AG",5874,"M",0,"adult"
2004,"AG",5874,"M",1,"adult"
2003,"AG",5875,"M",0,"yearling"
2004,"AG",5875,"M",1,"adult"
2003,"SU",5876,"M",0,"juvenile"
2004,"SU",5876,"M",1,"yearling"
2001,"KL",5877,"M",0,"juvenile"
2002,"KL",5877,"M",1,"yearling"
2003,"KL",5877,"M",1,"adult"
2004,"KL",5877,"M",1,"adult"
2003,"SU",5878,"M",0,"juvenile"
2004,"SU",5878,"M",1,"yearling"
1999,"KL",5879,"M",1,"yearling"
2000,"KL",5879,"M",1,"adult"
2001,"KL",5879,"M",1,"adult"
2002,"KL",5879,"M",1,"adult"
2003,"KL",5879,"M",1,"adult"
2004,"KL",5879,"M",1,"adult"
2003,"KL",5880,"M",0,"juvenile"
2004,"KL",5880,"M",1,"yearling"
2004,"AG",5881,"M",1,"yearling"
1998,"KL",5882,"M",0,"juvenile"
1999,"KL",5882,"M",0,"yearling"
2000,"KL",5882,"M",1,"adult"
2001,"KL",5882,"M",1,"adult"
2002,"KL",5882,"M",1,"adult"
2003,"KL",5882,"M",1,"adult"
